threshold,threshold_metric,accuracy,fnmr,fmr,eer_gap,eer_estimate,known_total,unknown_total,false_accepts,false_rejects
-32.910210270620226,gmm_score,0.5230547550432276,0.2,0.48099415204678364,0.28099415204678363,0.34049707602339185,10,684,329,2
-32.906230901930826,gmm_score,0.5244956772334294,0.2,0.47953216374269003,0.27953216374269,0.33976608187134505,10,684,328,2
-32.87730426105468,gmm_score,0.5259365994236311,0.2,0.4780701754385965,0.27807017543859647,0.33903508771929824,10,684,327,2
-32.77250985882752,gmm_score,0.5273775216138329,0.2,0.4766081871345029,0.2766081871345029,0.33830409356725144,10,684,326,2
-32.694726716549106,gmm_score,0.5288184438040345,0.2,0.47514619883040937,0.27514619883040936,0.3375730994152047,10,684,325,2
-32.66757452317658,gmm_score,0.5288184438040345,0.2,0.47514619883040937,0.27514619883040936,0.3375730994152047,10,684,325,2
-32.59965717154973,gmm_score,0.5302593659942363,0.2,0.47368421052631576,0.27368421052631575,0.3368421052631579,10,684,324,2
-32.57551652600558,gmm_score,0.5302593659942363,0.2,0.47368421052631576,0.27368421052631575,0.3368421052631579,10,684,324,2
-32.54415805435366,gmm_score,0.531700288184438,0.2,0.4722222222222222,0.2722222222222222,0.33611111111111114,10,684,323,2
-32.52088327491713,gmm_score,0.5331412103746398,0.2,0.47076023391812866,0.27076023391812865,0.33538011695906433,10,684,322,2
-32.51863489371424,gmm_score,0.5345821325648416,0.2,0.4692982456140351,0.2692982456140351,0.33464912280701753,10,684,321,2
-32.435931612088,gmm_score,0.5360230547550432,0.2,0.4678362573099415,0.2678362573099415,0.3339181286549707,10,684,320,2
-32.4005596240013,gmm_score,0.537463976945245,0.2,0.46637426900584794,0.26637426900584793,0.333187134502924,10,684,319,2
-32.36052369628875,gmm_score,0.5389048991354467,0.2,0.4649122807017544,0.2649122807017544,0.3324561403508772,10,684,318,2
-32.323748953684415,gmm_score,0.5403458213256485,0.2,0.46345029239766083,0.2634502923976608,0.3317251461988304,10,684,317,2
-32.299606237474684,gmm_score,0.5417867435158501,0.2,0.4619883040935672,0.2619883040935672,0.3309941520467836,10,684,316,2
-32.25100993937953,gmm_score,0.5432276657060519,0.2,0.4605263157894737,0.26052631578947366,0.3302631578947368,10,684,315,2
-32.23497855362812,gmm_score,0.5446685878962536,0.2,0.4590643274853801,0.2590643274853801,0.32953216374269007,10,684,314,2
-32.174457761269466,gmm_score,0.5461095100864554,0.2,0.45760233918128657,0.25760233918128655,0.3288011695906433,10,684,313,2
-32.16797248281494,gmm_score,0.547550432276657,0.2,0.45614035087719296,0.25614035087719295,0.3280701754385965,10,684,312,2
-32.150456243890574,gmm_score,0.5489913544668588,0.2,0.4546783625730994,0.2546783625730994,0.3273391812865497,10,684,311,2
-32.11976096650505,gmm_score,0.5504322766570605,0.2,0.45321637426900585,0.25321637426900584,0.3266081871345029,10,684,310,2
-32.11283003409653,gmm_score,0.5518731988472623,0.2,0.4517543859649123,0.2517543859649123,0.32587719298245615,10,684,309,2
-32.098047273250856,gmm_score,0.5518731988472623,0.2,0.4517543859649123,0.2517543859649123,0.32587719298245615,10,684,309,2
-32.06345798504373,gmm_score,0.553314121037464,0.2,0.4502923976608187,0.2502923976608187,0.32514619883040935,10,684,308,2
-32.05656957593894,gmm_score,0.5547550432276657,0.2,0.44883040935672514,0.24883040935672512,0.3244152046783626,10,684,307,2
-32.03857868112711,gmm_score,0.5561959654178674,0.2,0.4473684210526316,0.24736842105263157,0.3236842105263158,10,684,306,2
-32.029560013817566,gmm_score,0.5576368876080692,0.2,0.44590643274853803,0.24590643274853802,0.322953216374269,10,684,305,2
-32.01010691558933,gmm_score,0.5590778097982709,0.2,0.4444444444444444,0.2444444444444444,0.3222222222222222,10,684,304,2
-31.935336261025903,gmm_score,0.5605187319884726,0.2,0.44298245614035087,0.24298245614035086,0.32149122807017544,10,684,303,2
-31.93165261003654,gmm_score,0.5605187319884726,0.2,0.44298245614035087,0.24298245614035086,0.32149122807017544,10,684,303,2
-31.902046640574845,gmm_score,0.5619596541786743,0.2,0.4415204678362573,0.2415204678362573,0.3207602339181287,10,684,302,2
-31.826956861489002,gmm_score,0.5634005763688761,0.2,0.44005847953216376,0.24005847953216375,0.3200292397660819,10,684,301,2
-31.781312626491985,gmm_score,0.5648414985590778,0.2,0.43859649122807015,0.23859649122807014,0.3192982456140351,10,684,300,2
-31.773075072059,gmm_score,0.5662824207492796,0.2,0.4371345029239766,0.2371345029239766,0.3185672514619883,10,684,299,2
-31.767567636181642,gmm_score,0.5662824207492796,0.2,0.4371345029239766,0.2371345029239766,0.3185672514619883,10,684,299,2
-31.71565988947845,gmm_score,0.5677233429394812,0.2,0.43567251461988304,0.23567251461988303,0.31783625730994153,10,684,298,2
-31.70613119441376,gmm_score,0.5677233429394812,0.2,0.43567251461988304,0.23567251461988303,0.31783625730994153,10,684,298,2
-31.645281321606742,gmm_score,0.569164265129683,0.2,0.4342105263157895,0.23421052631578948,0.3171052631578948,10,684,297,2
-31.619762797721176,gmm_score,0.569164265129683,0.2,0.4342105263157895,0.23421052631578948,0.3171052631578948,10,684,297,2
-31.58786056472758,gmm_score,0.5706051873198847,0.2,0.4327485380116959,0.23274853801169587,0.316374269005848,10,684,296,2
-31.442245663313546,gmm_score,0.5720461095100865,0.2,0.43128654970760233,0.23128654970760232,0.31564327485380117,10,684,295,2
-31.33074876615152,gmm_score,0.5734870317002881,0.2,0.4298245614035088,0.22982456140350876,0.31491228070175437,10,684,294,2
-31.258660698170868,gmm_score,0.5749279538904899,0.2,0.4283625730994152,0.2283625730994152,0.3141812865497076,10,684,293,2
-31.152522867252408,gmm_score,0.5763688760806917,0.2,0.4269005847953216,0.2269005847953216,0.3134502923976608,10,684,292,2
-31.12627530893955,gmm_score,0.5778097982708934,0.2,0.42543859649122806,0.22543859649122805,0.31271929824561406,10,684,291,2
-30.99124487179668,gmm_score,0.579250720461095,0.2,0.4239766081871345,0.2239766081871345,0.31198830409356726,10,684,290,2
-30.974712588679736,gmm_score,0.5806916426512968,0.2,0.42251461988304095,0.22251461988304094,0.31125730994152045,10,684,289,2
-30.942520080172198,gmm_score,0.5821325648414986,0.2,0.42105263157894735,0.22105263157894733,0.31052631578947365,10,684,288,2
